id_sensibilidade,database,string_id,arquivo_origem,identificador_fonte,eid,wos_accession_number,doi,doi_norm,titulo,titulo_norm,resumo,palavras_chave,autores,ano,fonte_periodico,tipo_documento,url,citacoes,idioma,resumo_presente
SENS_WOS_art01_00497,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:000932570900001,,WOS:000932570900001,10.3390/su15032305,10.3390/su15032305,Occupants' Decision-Making of Their Energy Behaviours in Office Environments: A Case of New Zealand,occupants decision making of their energy behaviours in office environments a case of new zealand,"Understanding how occupants behave and interact with building systems is vital to energy efficiency in buildings. The building occupants' behaviours are complex and influenced by diverse factors. A deep understanding of the underlying environmental, contextual, social, and psychological factors is the first step of many in establishing the relationship between the indoor environment and occupants' behaviours. The current study investigates the influence of occupants' perceived indoor environmental comfort, the availability of control, and the social-psychological impacts on occupant behaviours in a New Zealand context. The data were collected through online surveys, and 99 office occupants responded. A machine learning technique was applied to identify the critical factors influencing the decision-making of occupant behaviours. Of the occupant behaviours considered in the study, adjusting windows, doors, shades and blinds, and drinking beverages were mostly practised (>70%) while adjusting lighting, personal fans, thermostats/heaters, and computers (40-70%) was moderately practised by occupants. The availability of specific user controls was the main predictor of most occupant behaviours, followed by social-psychological factors such as actual knowledge, perceived knowledge, behavioural interventions, subjective norms, organisational support, personal norms, attitudes, and perceived behavioural control. The indoor environmental parameters such as indoor temperature, indoor air quality, natural light, and inside noise were highlighted as most influential in decision-making for occupant behaviours. Additionally, the demographic factors: gender, work duration, days at work, and permanence/temporariness of workspace, were also impactful. Knowing the complexity of occupants' decision-making with respect to their behaviours helps building managers use this sensitive information to enhance building energy performance and enable more energy feedback to the occupants to raise their awareness. Such information is helpful for creating an intelligent environmental control system loop with eco-feedback and establishing occupant-centric buildings or features.",,"Weerasinghe, AS; Rasheed, EO; Rotimi, JOB",2023,SUSTAINABILITY,Artigo de periodico,,,English,sim
SENS_WOS_art01_00498,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001747803500001,,WOS:001747803500001,10.1051/meca/2026011,10.1051/meca/2026011,Mechanical characteristic failure analysis and intelligent diagnosis method of filter bank circuit breakers in UHVDC projects,mechanical characteristic failure analysis and intelligent diagnosis method of filter bank circuit breakers in uhvdc projects,"In order to address the problem of mechanical degradation of filter group circuit breakers in UHVDC projects caused by the coupling of multiple factors such as mechanism jamming, lubrication failure, and micro-deformation of connecting rods, existing monitoring methods rely on single electrical features, making it difficult to effectively identify and decouple complex fault sources, seriously restricting equipment status perception and predictive maintenance capabilities. To this end, this paper proposes an intelligent diagnosis method that integrates multi-physics field mechanism modeling and multi-source heterogeneous sensing. First, an electromagnetic-mechanical-contact multi-field coupling simulation model is constructed to identify key observable features sensitive to various types of degradation. Second, four types of signals, namely operating current, vibration, acoustics, and displacement, are synchronously collected in a strong electromagnetic interference environment, and high-dimensional heterogeneous features are extracted by combining time-frequency analysis and graph convolutional networks. Finally, a multimodal fusion architecture based on a dual-branch attention mechanism is designed to achieve dynamic weighting and precise decoupling of complex degradation sources. Experimental results show that the method achieves a macro-average F1-score of 96.3% under 13 operating conditions and a triple-combination fault decoupling success rate of 89.3%. It also demonstrates excellent robustness in small sample sizes, noise interference, and historical field case backtesting. This method is beneficial to improving the state perception accuracy and fault warning capabilities of key switchgear in UHV converter stations. The research results provide strong technical support for building a safe, reliable, and intelligent new power system and have important engineering application value and social benefits.",,"Wang, JY; Sha, S; Long, ZZ; He, YH; Luo, XY; Zhou, DB; Zhang, J",2026,MECHANICS & INDUSTRY,Artigo de periodico,,,English,sim
SENS_WOS_art01_00499,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:000701252900003,,WOS:000701252900003,10.1016/j.rser.2021.111459,10.1016/j.rser.2021.111459,Artificial intelligence techniques for enabling Big Data services in distribution networks: A review,artificial intelligence techniques for enabling big data services in distribution networks a review,"Artificial intelligence techniques lead to data-driven energy services in distribution power systems by extracting value from the data generated by the deployed metering and sensing devices. This paper performs a holistic analysis of artificial intelligence applications to distribution networks, ranging from operation, monitoring and maintenance to planning. The potential artificial intelligence techniques for power system applications and needed data sources are identified and classified. The following data-driven services for distribution networks are analyzed: topology estimation, observability, fraud detection, predictive maintenance, non-technical losses detection, forecasting, energy management systems, aggregated flexibility services and trading. A review of the artificial intelligence methods implemented in each of these services is conducted. Their interdependencies are mapped, proving that multiple services can be offered as a single clustered service to different stakeholders. Furthermore, the dependencies between the AI techniques with each energy service are identified. In recent years there has been a significant rise of deep learning applications for time series prediction tasks. Another finding is that unsupervised learning methods are mainly being applied to customer segmentation, buildings efficiency clustering and consumption profile grouping for non-technical losses detection. Reinforcement learning is being widely applied to energy management systems design, although more testing in real environments is needed. Distribution network sensorization should be enhanced and increased in order to obtain larger amounts of valuable data, enabling better service outcomes. Finally, the future opportunities and challenges for applying artificial intelligence in distribution grids are discussed.",,"Barja-Martinez, S; Aragüés-Peñalba, M; Munné-Collado, I; Lloret-Gallego, P; Bullich-Massagué, E; Villafafila-Robles, R",2021,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,Artigo de periodico,,,English,sim
SENS_WOS_art01_00500,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001231076000002,,WOS:001231076000002,10.1007/s13762-024-05725-2,10.1007/s13762-024-05725-2,"Artificial intelligence integration in conventional wastewater treatment techniques: techno-economic evaluation, recent progress and its future direction",artificial intelligence integration in conventional wastewater treatment techniques techno economic evaluation recent progress and its future direction,"Artificial intelligence (AI) is currently making an appearance in the wastewater treatment industry because of its effectiveness, speed, and independence from human intervention. This in-depth analysis examines the underlying ideas of AI and how they apply to the field of wastewater treatment. This review explores cutting-edge AI technology, focusing on water quality monitoring, where AI-driven innovations have completely changed how water quality data is gathered and analysed. Also, it reviewed AI applications in adsorption, coagulation for removal of microorganism, heavy metals, organic and inorganic chemicals, dyes, and other emerging pollutants present in water and its process optimisation, prediction of capacity and efficiency, real-time monitoring, and better material selection in all conventional techniques. With a focus on intelligent electrode material selection, electrochemical process optimisation, and electrochemical system predictive maintenance, we examine the synergy of AI in electrochemical wastewater treatment. The paper also looks at AI applications in various areas of wastewater treatment, including advanced oxidation processes (AOPs), AI-based membrane material selection, and biological wastewater treatment. This includes cost-benefit analysis of AI deployment in wastewater treatment facilities, together with AI-driven financial optimisation and return on investment analysis, because economic factors are vital for technological acceptance. At the end of the article potential future possibilities for AI applications in this industry and analysing the difficulties encountered while integrating AI in wastewater treatment has been highlighted. Overall, incorporating AI into wastewater treatment procedures has a lot of potential to improve global sustainability, efficiency, and environmental protection.",,"Rathi, BS; Kumar, PS; Sanjay, S; Kumar, MP; Rangasamy, G",2025,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,Artigo de periodico,,,English,sim
SENS_WOS_art01_00501,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001544818800006,,WOS:001544818800006,10.1016/j.apenergy.2025.126534,10.1016/j.apenergy.2025.126534,"From green hydrogen production to artificial intelligence-driven energy management in hydrogen fuel cell electric vehicles: a comprehensive review of technologies, optimization techniques, international standards, and investment programs",from green hydrogen production to artificial intelligence driven energy management in hydrogen fuel cell electric vehicles a comprehensive review of technologies optimization techniques international standards and investment programs,"Hydrogen (HQ) has gained prominence as a critical vector in advancing the global decarbonization agenda and achieving net-zero emission targets. This paper offers a comprehensive and interdisciplinary assessment of global HQ infrastructure development and examines the transformative role of Artificial Intelligence (AI) in hydrogenbased energy systems. Key international standards, including those from the American National Standards Institute (ANSI), the Canadian Standards Association (CSA Group), and the International Organization for Standardization (ISO), are reviewed to outline their approaches to safety, performance, and interoperability. The study also provides an overview of global HQ infrastructure development through several major publicly funded projects in the United States and Europe. Furthermore, the research explores advanced AI techniques, such as Reinforcement Learning (RL), Neural Networks (NN), and Generative Adversarial Networks (GANs), which are employed to optimize energy management in Hydrogen Fuel Cell Electric Vehicles (HFCEVs). Machine Learning (ML) models are applied across the H2 value chain to support real-time decision-making, enable predictive maintenance, and facilitate fault detection. In addition, the effectiveness of AI-driven energy management systems is assessed in hybrid Renewable Energy Sources (RES) configurations integrated with Fuel Cells (FCs), based on technical, operational, and sustainability metrics. The study also evaluates the performance of metaheuristic optimization algorithms, including Genetic Algorithm (GA), Particle Swarm Optimization (PSO), and Flower Pollination Algorithm (FPA), to optimize H2 consumption and enhance system efficiency. Finally, the paper identifies key challenges across the H2 energy landscape and outlines future research directions that are essential for accelerating innovation and enabling large-scale deployment.",,"Taghizad-Tavana, K; Ghanbari-Ghalehjoughi, M; Safari, A; Hagh, MT; Nezhad, AE",2025,APPLIED ENERGY,Artigo de periodico,,,English,sim
SENS_WOS_art01_00502,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001679693400001,,WOS:001679693400001,10.1016/j.jii.2026.101072,10.1016/j.jii.2026.101072,A survey of integrated multi-layer security for continuous-process industrial control systems: Insights from a steel manufacturing sector,a survey of integrated multi layer security for continuous process industrial control systems insights from a steel manufacturing sector,"Continuous-process industries such as steel operate under tight safety and availability constraints while facing a rapidly expanding attack surface across device, network and behavioural layers. This survey consolidates evidence on legacy endpoints, protocol exposures, and process-level risks in steel manufacturing, and organises it in a structured, multi-layer taxonomy that clarifies how local faults can escalate to plant-wide disruption. Using a transparent literature search and screening protocol, the survey synthesises prior work on device hardening, network segmentation, and anomaly detection, and foregrounds what is distinctive about steel, including near-zero downtime operations and multi-vendor operational technology ecosystems. Building on this synthesis, the survey grounds actionable guidance in established industry standards by linking security controls to recognised programme requirements and mapping adversary techniques to an industrial control systems-focused attack framework, thereby providing plant-ready implementation cues. The survey also distils a phased integration workflow that locates analytics at the industrial edge and couples them with existing safety interlocks and operational change control. Case evidence from steel incidents is used to illustrate typical intrusion chains and to motivate layered mitigations. The review concludes by identifying priority research needs in data governance and benchmarking, as well as the edge-centric and safety-cased deployment of AI models, and supply-chain-aware machine learning operations. Taken together, these contributions provide a domain-grounded roadmap for strengthening resilience in steel-manufacturing industrial control systems while preserving operational continuity, and a transferable template for other continuous-process sectors.",,"Wang, F; Ren, AAI; Cheng, J; Zheng, YJ; Zhou, X; Qiao, L; Yan, J; Dong, F; Zhao, Q; Shen, J",2026,JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION,Artigo de periodico,,,English,sim
SENS_WOS_art01_00503,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:000882818600001,,WOS:000882818600001,10.3390/pr10112173,10.3390/pr10112173,Integration of Maintenance Management System Functions with Industry 4.0 Technologies and Features-A Review,integration of maintenance management system functions with industry 4 0 technologies and features a review,"Industry 4.0 is the latest technological age, in which recent technological developments are being integrated within industrial systems. Consequently, maintenance management of current industrial manufacturing systems is affected by the emergence of the technologies and features of Industry 4.0. This study aimed to conduct a comprehensive literature review to understand how Industry 4.0 technologies and features affect the various functions of maintenance management systems. The reviewing process was initiated by examining the most recent related literature in three different databases. In total, 54 articles were classified into three research categories. Then, the integration of the main functions and components of the adopted maintenance management model and the Industry 4.0 features and technologies were aligned, focusing on the driving force of predictive maintenance. The analysis focused mainly on the technical aspects of the integration process, including integration concepts and integration-assisting tools, identifying the main applications and highlighting the challenges identified in the analysed literature. The key findings were that the main functions of maintenance management systems are significantly influenced by different Industry 4.0 technologies, mainly artificial intelligence-machine learning, CPS, IoT, big data, augmented reality, and cloud computing, in terms of successful integration. Consequently, the overall system implied tangible improvements through the involvement of different Industry 4.0 features which promote real-time condition monitoring, enable data management and curation, increase coordination between various maintenance tasks, facilitate supervision through remote maintenance applications, and, overall, improve operations and productivity, reduce unplanned shutdowns and, as a result, reduce the associated costs. To provide research directions, examples, and methodologies for integrating the various maintenance management system functions with the cutting-edge Industry 4.0 technologies and features based on real and practical cases present in the reviewed literature, the review's findings are comprehensively categorised and summarised.",,"Shaheen, BW; Németh, I",2022,PROCESSES,Artigo de periodico,,,English,sim
SENS_WOS_art01_00504,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:000766594400001,,WOS:000766594400001,10.1002/jee.20459,10.1002/jee.20459,A hazard identification digital simulation game developed based on the extended authentic learning framework,a hazard identification digital simulation game developed based on the extended authentic learning framework,"Background Previous research has shown that the inability to identify hazards is the leading cause of workplace accidents and fatalities. The lack of competency in hazard identification implies a crucial need to improve the teaching and learning approaches in construction safety training and education. Purpose/Hypothesis This study developed the extended authentic learning framework (EALF) to design a digital simulation game (DSG) called SafeSim Hazards and tested students' perception of its effectiveness in workplace safety and health (WSH) education. Design/Methods Undergraduates majoring in Project and Facilities Management (PFM) used SafeSim Hazards to learn about hazard identification. A questionnaire was used to collect student perceptions of the game and its effectiveness. In addition, random forest analyses were used to identify critical factors that affect the perceived achievement of learning outcomes. Results Guidance is the most influential authentic learning factor, and game interaction is an essential design factor in influencing the perceived achievement of learning outcomes. Notably, participants reported high acceptance toward SafeSim Hazards with an average rating of 3.36 out of 4. Conclusions The key contributions of this study are threefold: (1) An EALF is developed to facilitate the development of construction hazard identification DSG. (2) It is demonstrated that the DSG developed based on EALF is well received by students with minimum construction experience. (3) It is recommended that future construction hazard identification DSG for inexperienced trainees should emphasize guidance and game interactions.",,"Safiena, S; Goh, YM",2022,JOURNAL OF ENGINEERING EDUCATION,Artigo de periodico,,,English,sim
SENS_WOS_art01_00505,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001418492700001,,WOS:001418492700001,10.3390/app15031476,10.3390/app15031476,A Review of Artificial Intelligence in Enhancing Architectural Design Efficiency,a review of artificial intelligence in enhancing architectural design efficiency,"Featured Application The application of Artificial Intelligence (AI) in architectural design can significantly enhance design efficiency, foster innovation, and improve the sustainability of building projects. AI-driven tools, such as parametric design and AI-assisted design methods, are already helping architects optimize layouts, reduce material waste, and create energy-efficient structures. As AI continues to evolve, its potential to streamline construction processes, provide predictive analytics for building performance, and enable smarter facility management could reshape the entire building lifecycle, making the construction industry more adaptive and resilient to future challenges.Abstract At present, Artificial Intelligence (AI) technology is developing rapidly, and the construction industry is facing three major trends: industrialization, greening, and digital intelligence. This paper explores the application of AI technology in the field of architectural design and its impact on design efficiency, with 1810 articles screened from the Science Direct, Web of Science, Scopus, and China National Knowledge Network (CNKI) search engines, 92 of which were selected for meta-analysis and review. The results show that AI has great potential in the architectural design process, including creative development, data analysis, and problem-solving. In addition, AI has other applications throughout the building lifecycle, such as predictive analytics, construction supervision, and facility maintenance. In addition, through the discussion of traditional architectural design methods and AI-driven architectural design methods, this paper summarizes the advantages and challenges of AI technology in architectural design. Finally, through case analysis, this paper believes that the future of AI in the field of construction is full of infinite possibilities; through the correct guidance and regulation of its development, it will certainly bring more innovation and progress for the construction industry.",,"Li, YLX; Chen, HS; Yu, PJ; Yang, L",2025,APPLIED SCIENCES-BASEL,Artigo de periodico,,,English,sim
SENS_WOS_art01_00506,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001054454800001,,WOS:001054454800001,10.1016/j.tust.2023.105149,10.1016/j.tust.2023.105149,Passive seismic monitoring in conventional tunnelling - An innovative approach for automatic process recognition using support vector machines,passive seismic monitoring in conventional tunnelling an innovative approach for automatic process recognition using support vector machines,"For the underground construction sector as in conventional tunnelling, there is still a lack of automatization and digitalization progresses, especially concerning tunnel construction monitoring. A manual documentation of the time intervals for subsequent processes by the respective employee is currently state of the art. This study ad -dresses a cost and time effective data acquisition and evaluation method using conventional geophones for the differentiation of the processes involved in tunnel construction by analysis of elastic wave signals. The field experiments were executed at the construction site of ""Zentrum am Berg"" in Austria where seismic signals were recorded during the conventional tunnel excavation process. The seismic emissions induced by the respective machinery during different constructuon steps are distinguished with a machine learning approach using support vector machines, leading to the possibility of associating them with the corresponding time of the machinery in use. The semi-automatic evaluation of the gathered data should facilitate the documentation of the daily working diagrams, supplement project management and effective planning and optimize predictive maintenance possi-bilities in the underground construction industry.",,"Hartl, I; Sorger, M; Hartl, K; Ralph, BJ; Schlögel, I",2023,TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY,Artigo de periodico,,,English,sim
SENS_WOS_art01_00507,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001423810800001,,WOS:001423810800001,10.1016/j.asej.2025.103281,10.1016/j.asej.2025.103281,Safeguarding IoT consumer devices: Deep learning with TinyML driven real-time anomaly detection for predictive maintenance,safeguarding iot consumer devices deep learning with tinyml driven real time anomaly detection for predictive maintenance,"Internet of Things (IoT) security is paramount for enterprises, as it includes several strategies, techniques, actions, and protocols that aim to alleviate the high vulnerability of cutting-edge businesses. IoT consumer devices, from smart home appliances to wearable gadgets, have become ubiquitous daily, facilitating automation and seamless connectivity. However, ensuring their reliability and security presents a tremendous challenge. Anomaly detection methods offer a promising solution, especially those powered by TinyML (Machine Learning (ML) on Tiny Devices). These IoT devices can autonomously identify unusual behaviours or patterns that diverge from regular operation by leveraging the proficiencies of deep learning (DL) techniques enhanced for resource- constraint environments, like neural networks. Incorporating DL, anomaly detection, and TinyML allows realtime monitoring and proactive mitigation of malfunctions or security breaches in IoT devices. This advanced technology ensures improved reliability, privacy, and overall user experience in the dynamic landscape of connected devices, whether identifying irregular health data or detecting unauthorized access attempts on a smart door lock from the wearable fitness tracker. Therefore, this study develops a new Deep Learning technique to secure IoT consumer devices with TinyML Driven Real-time Anomaly Detection for Predictive Maintenance (DLTML-RTADPM). The DLTML-RTADPM technique aims to recognize and categorize the anomalies in IoT consumer devices. At the primary phase, the DLTML-RTADPM model normalizes the input data using Z-score normalization. In the DLTML-RTADPM method, the Fennec Fox Optimization Algorithm (FFA) is used for a high dimensionality reduction process where the optimal feature set is chosen. The DLTML-RTADPM technique implements gradient least mean squares with a bidirectional long short-term memory (GLMS-BiLSTM) approach for anomaly detection. To further improve the detection results of the DLTML-RTADPM technique, the Jaya optimization algorithm (JOA)-based hyperparameter tuning process is utilized. A series of simulations are performed on the benchmark dataset to ensure better detection outcomes of the DLTML-RTADPM model. The investigational validation of the DLTML-RTADPM method portrayed a superior accuracy value of 98.11% over other techniques.",,"Katib, I; Albassam, E; Sharaf, SA; Ragab, M",2025,AIN SHAMS ENGINEERING JOURNAL,Artigo de periodico,,,English,sim
SENS_WOS_art01_00508,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001774965000001,,WOS:001774965000001,10.3390/machines14050535,10.3390/machines14050535,BIM and PdM of Railway Rolling Stock with Automatic Upgrading Based on GenAI,bim and pdm of railway rolling stock with automatic upgrading based on genai,"The paradigm transition of the life cycle management of physical assets in the railway sector demands new maintenance models that imply the conventional predictive approaches to be surpassed. This paper proposes an innovative methodology that integrates Building Information Modelling (BIM) with predictive maintenance (PdM) systems to be applied to rolling stock and, in this way, be enhanced by Generative Artificial Intelligence (GenAI). The research focuses on the autonomous synchronisation of the Rolling Stock Digital Twin (DT). Unlike static BIM models, the proposed solution enables the use of GenAI algorithms to process continuous data streams from integrated sensors, allowing the digital model to evolve autonomously as physical wear occurs. In this framework, GenAI (via Generative Adversarial Networks-GANs) is essential for data augmentation, enabling the simulation of rare ""long-tail"" failure events that are scarce in real-world historical data. By synthesising these degradation scenarios, the model learns complex mechanical collapse patterns that otherwise would be ignored by traditional PdM approaches. GenAI is employed to synthesise degradation scenarios, perform real-time parametric updates within the IFC (Industry Foundation Classes) schema, and optimise maintenance workflows. The application of this framework demonstrates a significant reduction in diagnostic latency and optimises the rolling stock's operational life cycle by automating updates and reducing the need for manual data entry. This study concludes that the convergence among BIM, PdM, and GenAI establishes a robust framework for railway fleet management. While the current validation focuses on bogie systems using Random Forest and LLMs, it paves the way for a future Industrial Metaverse where immersive diagnostics can be integrated into the maintenance lifecycle.",,"Coutinho, JM; Raposo, H; Farinha, JMT; Cardoso, AJM",2026,MACHINES,Artigo de periodico,,,English,sim
SENS_WOS_art01_00509,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:000482590000055,,WOS:000482590000055,10.1049/joe.2018.9281,10.1049/joe.2018.9281,Prediction of wind turbine generator bearing failure through analysis of high-frequency vibration data and the application of support vector machine algorithms,prediction of wind turbine generator bearing failure through analysis of high frequency vibration data and the application of support vector machine algorithms,"Innovations which help facilitate predictive maintenance strategies have the potential to greatly reduce costs associated with wind turbine O&M by driving efficiency and increasing wind turbine availability. This study uses multiple examples of the same generator bearing failure to provide insight into how condition monitoring systems can be used in to train machine learning algorithms with the ultimate goal of predicting failure and remaining useful life. Results show that by analysing high-frequency vibration data and extracting key features to train support vector machine algorithms, an accuracy of 67% can be achieved in successfully predicting failure 1-2 months before occurrence. This study reflects on the limitations surrounding a generalised training approach, taking advantage of all available data, showing that if too many different examples are considered of different wind turbines and operating conditions, the overall accuracy can be diminished.",,"Turnbull, A; Cerroll, J; Koukoura, S; McDonald, A",2019,JOURNAL OF ENGINEERING-JOE,Artigo de periodico,,,English,sim
SENS_WOS_art01_00510,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:000492625300001,,WOS:000492625300001,10.1177/0957650919883718,10.1177/0957650919883718,Aircraft auxiliary power unit performance assessment and remaining useful life evaluation for predictive maintenance,aircraft auxiliary power unit performance assessment and remaining useful life evaluation for predictive maintenance,"Modern commercial aircraft are usually configured with aircraft condition monitoring system to collect the operating data of subsystems and components, which can be used for airborne system health monitoring and predictive maintenance. This paper presents a baseline model based aircraft auxiliary power unit performance assessment and remaining useful life prediction method using aircraft condition monitoring system reports data, which can facilitate a cost-effective management of auxiliary power units of aircraft fleet. Firstly, the performance baseline model for auxiliary power unit is established using random forest method. Then a health index characterizing the performance degradation of in-service auxiliary power units is obtained based on the performance baseline model. Finally, the performance degradation trend is predicted using Bayesian dynamic linear model. To improve the prediction accuracy, four performance baseline models are established from the data of auxiliary power units under different operating conditions, among which an optimal model is determined. This data-driven baseline model can be used to quantify the performance degradation of auxiliary power units in service, and can be further used to evaluate the remaining useful life of auxiliary power unit using a Bayesian dynamic model. The developed approach is applied on a real data set from 22 auxiliary power units of a commercial aircraft fleet. The results show that the computed health index can effectively characterize the auxiliary power units performance degradation and the remaining useful life relative prediction errors are less than 4% when auxiliary power unit enters the rapid degradation stage. This would allow operators to accurately assess the performance degradation for the auxiliary power units and further proactively plan future maintenance events based on remaining useful life prediction.",,"Wang, FY; Sun, JZ; Liu, XC; Liu, C",2020,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART A-JOURNAL OF POWER AND ENERGY,Artigo de periodico,,,English,sim
SENS_WOS_art01_00511,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001312472700001,,WOS:001312472700001,10.1016/j.engappai.2024.109265,10.1016/j.engappai.2024.109265,Enhancement of tool life using magneto-rheological fluid damping and tool wear prediction through deep learning model in milling,enhancement of tool life using magneto rheological fluid damping and tool wear prediction through deep learning model in milling,"Undesirable vibrations generated during milling significantly intensify milling tool wear and reduces tool life. Hence it is imperative to employ the effective vibration control strategy during milling to optimize the overall effectiveness of the process. Thus, the present study incorporates the magneto-rheological fluid damping for vibration mitigation during the milling to enhance the life of a cutting tool under different operating conditions. Simultaneously, the data-driven modelling are employed to predict the tool wear using real-time multi-sensor machining data under different operating conditions. Accordingly, the real-time multi-sensor data was acquired at different operating conditions during normal and vibration-damped milling. Later, the extracted tine-domain features were selected using the sequential feature selection with Random Forest Regressor to obtain the most relevant time-domain features from multi-sensor data for improving the model performance. These selected features are then fed to the different deep-learning algorithms for tool wear prediction. Thus, Magnetorheological fluid damping significantly reduces the vibrations and cutting forces in vibration-damped milling between 65 and 80% and improves the tool life by 18-21 % compared to normal milling under different operating conditions. Moreover, among the different deep learning algorithms, hybrid Encoder-Decoder Long short-term Memory is considered the optimal choice for tool wear prediction due to highest accuracy with coefficient of determinations (R-2) ranging from 0.980 to 0.995 with the lowest mean squared error between 22 and 50 mu m m under varying operating conditions during normal and vibration-damped milling. Thus, it facilitates the significant enhancement in the tool life under different operating conditions, and robust data-driven model for the effective implementation of predictive maintenance approach.",,"Warke, V; Kumar, S; Bongale, A; Kotecha, K; Abraham, A",2024,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,Artigo de periodico,,,English,sim
SENS_WOS_art01_00512,WoS,wos_nucleo_a5_sensibilidade_ia_ml,WOS_NUCLEO_05_20260712_part01.ris,WOS:001688147800003,,WOS:001688147800003,10.1016/j.egyr.2026.109059,10.1016/j.egyr.2026.109059,A gradient boosting surrogate-assisted multi-objective optimization framework for steam thermal power plants,a gradient boosting surrogate assisted multi objective optimization framework for steam thermal power plants,"Steam thermal power plants, as long-standing pillars of electricity generation, are increasingly under pressure to adapt to a landscape shaped by environmental imperatives, fluctuating fuel economics, and growing energy demands. Their inherent operational complexity-stemming from a multitude of thermodynamic, economic, and environmental interactions-necessitates sophisticated, multi-faceted optimization approaches that transcend conventional methods. In response to this challenge, the present study introduces a hybrid, data-driven optimization framework tailored to the real-world operational intricacies of a Steam Power Plant in Iran. A high-resolution simulation model was first constructed using Steam Pro software, achieving close conformity with empirical plant data (RMS errors < 0.08 %), thereby establishing a reliable foundation for subsequent modeling phases. Drawing upon this validated platform, a comprehensive dataset was generated to train and evaluate four machine learning algorithms-namely, Linear Regression, Ridge Regression, Random Forest, and Gradient Boosting-across six core performance indicators: net electricity output, thermal efficiency (LHV), levelized cost of electricity (LCOE), CO2 emissions, total exergy destruction, and cumulative exergy loss. Among the tested models, Gradient Boosting emerged as the most robust, exhibiting superior generalization with determination coefficients up to R-2 = 0.9912. These surrogate models were subsequently embedded within a multi-objective optimization framework incorporating three state-of-the-art metaheuristic algorithms: NSGA-III, Multi-Objective Multi-Verse Optimizer (MOMVO), and Multi-Objective Grasshopper Optimization Algorithm (MOGOA). Optimization scenarios ranged from tri-objective to six-objective formulations, facilitating nuanced trade-off analyses between energetic, economic, and environmental metrics. Results underscore the exceptional performance of NSGA-III, which consistently identified optimal operational regimes characterized by maximum power output (1205,060 kW), minimal CO2 discharge (171.64 t/h), and competitive electricity costs, closely approaching the theoretical ideal point. In contrast, MOMVO prioritized cost minimization (0.04311 $/kWh) at the expense of marginally higher emissions. Feature sensitivity analyses revealed that turbine inlet conditions (x3, x5, x13), excess air ratio (x17), and pump isentropic efficiencies (x1, x6, x9) exerted the most pronounced influence across objectives. The proposed methodology by harmonizing accurate machine-learned surrogates with advanced evolutionary optimization offers a scalable, interpretable, and computationally efficient pathway for real-time performance enhancement of large-scale thermal systems. It paves the way for integrating smart control strategies, digital twins, and predictive maintenance mechanisms in modern power infrastructure, and stands as a replicable blueprint for data-driven optimization in other energy-intensive domains.",,"Manesh, MHK; Mohammadi, L; Rabeti, SAM",2026,ENERGY REPORTS,Artigo de periodico,,,English,sim
